grid_id,size_ratio,object_id,object_type,size,min_velocity,avg_velocity,max_velocity,x,y,max_direction,min_direction,mean_direction,std_direction,color,size_cluster,cluster_id
102,0.05766975308641975,184,100,1856,4.850851695024885,5.155959374411555,5.461067053798225,228,269,38.65980825409008,14.036243467926454,26.348025861008267,17.411489637282582,green,4.0,0
102,0.0798179012345679,207,100,2278,1.4808397201985364,3.3112836159981582,5.594405594405594,239,266,345.9637565320736,0.0,50.63099324740202,104.45478516111808,green,6.0,0
102,0.03341666666666667,232,100,1008,2.4513780311382787,3.9174210832766767,6.107771021438294,208,270,345.9637565320736,0.0,115.8088373118342,156.0285130565437,green,2.0,0
102,0.054814814814814816,234,100,1776,3.571428571428571,3.571428571428571,3.571428571428571,208,270,36.86989764584404,36.86989764584404,36.86989764584404,0.0,green,4.0,0
102,0.011683006535947709,240,20,270,0.6535947712418301,1.0894567250282208,2.9411764705882346,61,254,270.0,0.0,168.32735595159284,92.34963996464873,red,0.0,0
102,0.04314197530864197,241,3,440,0.11298400887963535,3.026721145992798,4.477611940298506,11,257,350.53767779197443,0.0,115.57358826366513,151.54274803278838,blue,3.0,0
102,0.01853395061728395,245,3,532,0.08865761345720216,1.9085248806258757,7.042733787400912,19,250,193.18114607165973,0.0,80.26934914909697,64.66674176546843,blue,1.0,0
102,0.02803533418475947,251,100,342,0.1379915891491743,1.1281205092103317,3.4083321564142426,101,232,333.43494882292197,0.0,147.9794843321321,117.05045633820076,green,2.0,0
102,0.05101851851851852,255,100,1653,0.7407407407407408,2.972951492535464,5.0724637681159415,230,269,26.565051177077976,0.0,8.855017059025991,15.337339448122153,green,4.0,0
102,0.011419753086419751,261,3,370,0.07847625826596527,3.0984898649902184,6.118503471714472,9,255,186.34019174590992,181.45328097384962,183.8967363598797,3.455567745977448,blue,0.0,0
102,0.053925925925925926,268,100,1479,0.12112840197154608,0.966338339358068,3.1273678006990067,86,222,315.0,0.0,162.30643520431818,97.71759535698617,green,4.0,0
102,0.030891203703703705,269,100,969,2.7125694905379345,4.232920618014865,6.3432394240271694,201,266,345.9637565320736,0.0,54.343110162117775,118.77668716569934,green,2.0,0
102,0.006491769547325103,273,3,189,0.12650998974688804,1.8868460880416984,4.135426875776809,5,258,239.03624346792648,180.0,201.60033533962132,32.548326145292826,blue,0.0,0
102,0.01493908382066277,277,100,150,0.6329113924050633,1.2654508202854569,4.166275705683712,78,220,315.0,0.0,153.59453925165622,104.88417829007362,green,1.0,0
102,0.015554854096520762,283,100,238,0.628930817610063,1.2272202940026498,6.447233886218803,81,208,315.0,0.0,153.1623542420895,111.30694350561726,green,1.0,0
102,0.034900548696844995,289,100,1007,1.4152328971517656,5.151198824097526,10.505247294587665,183,268,351.86989764584405,0.0,85.33521157464068,146.27583972953042,green,2.0,0
102,0.04029492455418382,290,100,1219,1.5211346785712856,6.1438614288550975,10.543775588167009,192,264,341.56505117707803,0.0,117.03897839894036,155.7298469769685,green,3.0,0
102,0.034495884773662555,299,100,1008,2.7858821794713924,4.938276260664479,6.985005533188727,230,263,345.9637565320736,0.0,126.40429375613762,167.38126801740395,green,2.0,0
102,0.04404093567251462,306,100,128,0.11639139752254475,1.214978697738135,4.344830378784442,100,230,341.56505117707803,0.0,168.73270620500455,105.84431212557794,green,3.0,0
102,0.020401234567901237,307,3,396,0.15136441836405196,0.8208720543637824,1.6321664069341533,63,257,270.0,0.0,182.06019704438626,103.57131532395084,blue,1.0,0
102,0.011695326278659612,332,100,216,0.02529706477161071,0.9068187221690996,1.6563466499998445,103,235,315.0,0.0,183.09276038533386,101.56334177996106,green,0.0,0
102,0.01302662037037037,336,100,145,0.02501331308360726,1.3053154957888111,5.109489051094892,78,222,345.9637565320736,0.0,161.29995597702094,119.31028906896229,green,1.0,0
102,0.023873456790123457,341,3,765,0.7092198581560284,3.1963163118630544,5.683412765570082,22,248,66.80140948635183,0.0,33.400704743175915,47.23572964061872,blue,1.0,0
102,0.02873456790123457,344,100,882,2.0408163265306123,4.5829291488413935,7.981108636424032,239,263,33.69006752597977,0.0,14.738678623593726,13.196868558849358,green,2.0,0
102,0.0380925925925926,352,100,1155,3.44528345513026,5.062853442284071,6.912507739036196,239,262,26.565051177077976,6.34019174590992,15.375217623736384,8.93781442082915,green,3.0,0
